label,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28,joint_29,joint_30,joint_31,joint_32,joint_33,joint_34,joint_35,joint_36,joint_37,joint_38,joint_39,joint_40,joint_41,joint_42,joint_43,joint_44,joint_45,joint_46,joint_47,joint_48,joint_49,joint_50
not-fall,0.00028403557291666666,0.00030159453703703705,0,0.0002926483854166667,0.00026993364814814814,0,0.00028262203125,0.0002737814814814815,0,0.0003184373177083333,0.00027788886111111113,0,0.0,0.0,0,0.000330596015625,0.0004585710185185185,0,0.00030221147395833334,0.00043774153703703703,0,0.0002989519791666667,0.0006691179629629631,0,0.00027153622395833333,0.0006114812962962963,0,0.00021791386979166667,0.000725174537037037,0,0.00023792055208333334,0.0006506091666666666,0,0.00027284296875,0.0006960726481481482,0,0.00025545305729166663,0.0006588940277777778,0,0.00019190115625,0.0005588793055555555,0,0.00018736086979166666,0.000527924962962963,0,0.00014968998958333335,0.0006614927314814815,0,0.00015529651041666667,0.0006431452777777777,0
not-fall,0.00040691953125,0.0003153816111111111,0,0.0004117519270833333,0.00029932533333333335,0,0.000407710484375,0.0003019317962962963,0,0.00043227468750000003,0.00029742666666666664,0,0.0,0.0,0,0.00045269721354166667,0.00037987781481481483,0,0.00041947107291666666,0.0003787180925925926,0,0.00043336668229166666,0.0005030365462962963,0,0.00039522703125,0.0004812175462962963,0,0.00037182625000000005,0.0005411596296296296,0,0.00035754144270833333,0.0005295423148148148,0,0.00042587088541666665,0.0005830902222222222,0,0.00040496265624999996,0.0005633551851851852,0,0.000344084234375,0.0006012678148148147,0,0.00033136333333333337,0.0005836141666666667,0,0.00035195642708333333,0.0007908466666666667,0,0.0003542900729166667,0.0007739643796296296,0
not-fall,0.00017714248958333335,0.00020315151851851853,0,0.00018139052083333335,0.00018371449999999998,0,0.00016503898958333333,0.00018298958333333332,0,0.0,0.0,0,0.000140140765625,0.0001966849074074074,0,0.00018274498437499998,0.00027821646296296296,0,0.00012051015625,0.00028690175925925925,0,0.00022132213541666666,0.0003812271666666667,0,0.00014071586979166667,0.0004228572222222222,0,0.00024223532291666667,0.00039182238888888887,0,0.00020034609375000001,0.0004128416111111111,0,0.00021558368229166667,0.0005000283888888889,0,0.00017695832291666667,0.000530910324074074,0,0.00034297372395833333,0.00045268985185185185,0,0.00031820765624999996,0.0004877211111111111,0,0.0003560772395833333,0.0007185677129629629,0,0.00036453663541666665,0.0007514203703703704,0
not-fall,0.0001928248125,0.00035412287037037035,0,0.00019310515625,0.0003426555555555556,0,0.00018400740625,0.0003438532037037037,0,0.0,0.0,0,0.00017049864583333334,0.00037664599999999996,0,0.00021627253645833334,0.0004539131018518519,0,0.00016550546875,0.0004586700740740741,0,0.0002583987083333333,0.0005164439814814815,0,0.00013337921875,0.00047173555555555553,0,0.00028738227604166666,0.0005189077777777778,0,0.00013434603125,0.00036091514814814816,0,0.0002756158489583333,0.0006115138888888889,0,0.0002470104166666667,0.000639348611111111,0,0.00034023625,0.0005486962407407408,0,0.00032341473958333333,0.0005800313888888889,0,0.0003519759375,0.0007130131481481481,0,0.000350535,0.0007375146296296297,0
not-fall,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.00017157732291666665,0.0003584357037037037,0,0.0,0.0,0,0.00017315132291666668,0.0004187360185185185,0,0.00018910727083333332,0.0004062841851851852,0,0.00017371930729166666,0.0005048304629629629,0,0.0,0.0,0,0.00016541203125000002,0.0005596393240740741,0,0.0,0.0,0,0.00017529811458333333,0.0005597173148148149,0,0.00018776028125000002,0.0005519892592592593,0,0.00016872097395833333,0.0006588251851851853,0,0.00018032302083333332,0.0006448923148148148,0,0.00017536361458333333,0.0007627127777777778,0,0.00019492020833333332,0.0007312218518518519,0
not-fall,0.00028403557291666666,0.00030159453703703705,0,0.0002926483854166667,0.00026993364814814814,0,0.00028262203125,0.0002737814814814815,0,0.0003184373177083333,0.00027788886111111113,0,0.0,0.0,0,0.000330596015625,0.0004585710185185185,0,0.00030221147395833334,0.00043774153703703703,0,0.0002989519791666667,0.0006691179629629631,0,0.00027153622395833333,0.0006114812962962963,0,0.00021791386979166667,0.000725174537037037,0,0.00023792055208333334,0.0006506091666666666,0,0.00027284296875,0.0006960726481481482,0,0.00025545305729166663,0.0006588940277777778,0,0.00019190115625,0.0005588793055555555,0,0.00018736086979166666,0.000527924962962963,0,0.00014968998958333335,0.0006614927314814815,0,0.00015529651041666667,0.0006431452777777777,0
not-fall,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0002523547916666667,0.0003042340740740741,0,0.00026139278645833335,0.0003057219074074074,0,0.00024659686458333333,0.0003369876851851852,0,0.0002647248697916667,0.0003392053425925926,0,0.00023896610416666668,0.00037950342592592593,0,0.0002701884375,0.0003848300185185185,0,0.00023987516666666668,0.0004223784074074074,0,0.00027156291666666666,0.00042566689814814814,0,0.00024875360416666667,0.00042025192592592595,0,0.000259756875,0.0004213274351851852,0,0.00025211152083333334,0.00048029935185185186,0,0.0002566275208333333,0.0004821456481481482,0,0.00025425023958333334,0.0005349452314814814,0,0.00025247799479166666,0.0005372694444444444,0
not-fall,0.00032603645833333334,0.00026411086111111115,0,0.00032953508333333334,0.0002522215740740741,0,0.0,0.0,0,0.00034407578124999997,0.00025137842592592595,0,0.0,0.0,0,0.00035126659375,0.00032292138888888886,0,0.00033409135416666665,0.00032746875,0,0.00033276458333333334,0.00039595962962962966,0,0.00031901432291666666,0.00042554699999999997,0,0.0003136883854166667,0.00041643312037037037,0,0.00030951127604166663,0.0004944619722222222,0,0.0003437072395833333,0.0005346609259259259,0,0.0003323075364583333,0.0005343516666666667,0,0.0003419941145833333,0.0006960541666666667,0,0.00033478140625,0.0006973816666666666,0,0.00034921989583333335,0.0008387754629629629,0,0.00034525749999999997,0.0008443485185185186,0
not-fall,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.00020815191666666668,0.0002666361388888889,0,0.00019307720312500002,0.00028993424074074076,0,0.00021055041666666669,0.00029228290740740745,0,0.00018874152083333333,0.00033040057407407404,0,0.00021738890625,0.00033379098148148147,0,0.0,0.0,0,0.00021995927083333334,0.0003654468148148148,0,0.00019422963541666666,0.00036885432407407406,0,0.00020611713541666667,0.00036998865740740745,0,0.00019299119791666667,0.00043416103703703703,0,0.00020603149479166667,0.0004349142037037037,0,0.00019053222395833334,0.0004953976851851852,0,0.00020428807291666666,0.0004975004629629629,0
not-fall,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.00036763541666666666,0.0003356290925925926,0,0.0003788764583333333,0.00033455187962962965,0,0.0,0.0,0,0.00038457708333333333,0.00037623067592592593,0,0.0,0.0,0,0.0,0.0,0,0.00036764119791666666,0.00041493332407407403,0,0.0003749921614583333,0.0004136103148148148,0,0.0003680846354166667,0.0004768148148148148,0,0.0003719382291666667,0.0004752976851851852,0,0.0003675966145833333,0.0005374604629629629,0,0.00036875526041666665,0.0005354501851851851,0
not-fall,0.00036547151041666664,0.0001983906388888889,0,0.0003927447916666667,0.00016142115740740742,0,0.00035864765625,0.0001480876296296296,0,0.00043249796875,0.00021387753703703703,0,0.0,0.0,0,0.000464312359375,0.00046232407407407404,0,0.00031827020833333333,0.0003842966111111111,0,0.0004481189583333334,0.0007825149444444444,0,0.00023009588541666667,0.0005866278055555556,0,0.00029651286458333334,0.0007812465740740741,0,0.00014088372916666668,0.0006924508333333333,0,0.0003749381458333333,0.0009179700925925926,0,0.00028170716666666665,0.0008361709907407408,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
not-fall,0.00040634822916666666,0.00047674791666666664,0,0.00041483187499999997,0.00046538851851851855,0,0.00040163971875,0.00045720112962962964,0,0.0004272180208333333,0.0004619146296296296,0,0.00039427046875000003,0.00044521037037037036,0,0.00043205703125000005,0.0005227378703703704,0,0.00038155658854166665,0.0004972051851851851,0,0.00043455809375,0.000615321574074074,0,0.00035982746875,0.0005626080555555555,0,0.00042681291666666666,0.0007058696574074074,0,0.00034512098958333333,0.0006439485462962963,0,0.0004020094270833333,0.000668620675925926,0,0.00036875673958333336,0.0006518645925925927,0,0.00039184105729166667,0.000754402037037037,0,0.0003523236979166667,0.0007337304166666666,0,0.00038030293229166667,0.0008348564351851852,0,0.000347854375,0.0008107926851851852,0
not-fall,0.00025553661458333334,0.0003486725,0,0.00025885707291666666,0.0003407213703703704,0,0.00025324068749999997,0.0003408625462962963,0,0.00026568505208333335,0.00034401435185185187,0,0.000250607171875,0.00034529856481481483,0,0.0002731972083333333,0.0003851494444444444,0,0.00024568948958333335,0.0003965735462962963,0,0.00028221635416666665,0.0004270947222222222,0,0.00024081131770833334,0.00044716696296296293,0,0.00026143028645833334,0.0004404589259259259,0,0.00024993464583333337,0.00044328807407407404,0,0.00027054846354166665,0.0005163412407407407,0,0.00025264288541666666,0.0005193533333333333,0,0.00026854133854166667,0.0006208410185185184,0,0.0002537059375,0.0006204392037037037,0,0.00026973109374999995,0.0007260972222222223,0,0.00025692822916666667,0.0007119610185185185,0
not-fall,0.00030301364583333335,0.000332445,0,0.00031926067708333333,0.0002949287777777778,0,0.0002885403125,0.0002969063240740741,0,0.0003440191354166667,0.00031246487962962964,0,0.0,0.0,0,0.00036082935416666665,0.0004935211111111111,0,0.000306012265625,0.0004586672222222222,0,0.00040281253645833333,0.0007561146666666666,0,0.0,0.0,0,0.0003595791666666667,0.0008445473148148148,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
not-fall,0.00029260121874999997,0.0002173710185185185,0,0.0002982956979166667,0.00018552486111111114,0,0.0002804899270833333,0.00019942978703703704,0,0.00031095385416666664,0.00019317516666666665,0,0.00026825122916666666,0.00022567968518518518,0,0.00033705703125,0.0003541352314814815,0,0.000257862734375,0.0003739300462962963,0,0.00035367703125000003,0.0005683922222222222,0,0.0002440454583333333,0.0005578422222222223,0,0.00036981618229166665,0.0007731613888888888,0,0.0002740046875,0.0006289435740740741,0,0.00033358546875,0.0007166950925925926,0,0.00028205473958333333,0.000728760462962963,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
not-fall,0.00029778671875,0.000252207287037037,0,0.00030178961458333334,0.0002396743888888889,0,0.0002925477291666667,0.00024148338888888888,0,0.00030871760416666664,0.0002512,0,0.00028580692708333333,0.0002570050925925926,0,0.0003230953645833333,0.0003330604351851852,0,0.00027987565625,0.00034458336111111115,0,0.0003404260416666667,0.00042871944444444445,0,0.00027571559375,0.0004429098611111111,0,0.00033354197916666666,0.0005118183333333333,0,0.00028041439583333333,0.0005202803333333333,0,0.0003252273125,0.0005292096296296297,0,0.00029839513020833334,0.0005345764537037037,0,0.000328501875,0.0006721941666666667,0,0.00030722901041666667,0.0006752644999999999,0,0.00033363411458333335,0.0008117546666666667,0,0.0003222520833333334,0.0008119005833333333,0
not-fall,0.0,0.0,0,0.00013449033854166667,0.0003463646018518519,0,0.0,0.0,0,0.0001410995625,0.0003542104814814815,0,0.0,0.0,0,0.000141454765625,0.0004164590925925926,0,0.000166924296875,0.00040426703703703705,0,0.00013205555208333332,0.0005078473611111111,0,0.00017155437500000002,0.0004832905555555556,0,0.000125445875,0.0005752990740740741,0,0.0,0.0,0,0.00014609540625,0.0005609196666666666,0,0.00016632921875000002,0.0005551407407407407,0,0.00013602913020833334,0.0006654707407407408,0,0.00016935996875,0.0006592744444444444,0,0.00012996011979166667,0.0007775205555555555,0,0.00017450228124999998,0.0007639701851851852,0
not-fall,0.0003396469791666667,0.0004061599074074074,0,0.0003436396354166667,0.0003941077314814815,0,0.0,0.0,0,0.00036164372916666664,0.0003938783611111111,0,0.0,0.0,0,0.0003829070677083333,0.0004717375925925925,0,0.00035203244791666665,0.0004596048518518518,0,0.00039375415104166665,0.000598901388888889,0,0.0003525997916666667,0.0005593211111111111,0,0.00039249666666666663,0.000705890962962963,0,0.0003466116145833333,0.0006240571296296296,0,0.00037332265625,0.0006815722222222223,0,0.0003533659375,0.0006737773148148148,0,0.0003816486458333333,0.0008124319444444445,0,0.0003597234375,0.0008073626851851852,0,0.00037850588541666664,0.0009140543518518518,0,0.00036436909374999997,0.0009062565740740741,0
not-fall,0.00018177203125,0.00021720716666666668,0,0.00018321095833333332,0.00019405019444444446,0,0.00017009401041666666,0.00018770750925925926,0,0.0,0.0,0,0.000135306859375,0.00019876027777777778,0,0.00018175958333333336,0.000373280462962963,0,9.183109895833333e-05,0.00037739444444444444,0,0.00021295794270833335,0.0005358453703703704,0,6.141528645833334e-05,0.000586282037037037,0,0.0002037591927083333,0.0005486290185185184,0,0.00014761698958333335,0.0005200131111111111,0,0.0001801679375,0.0008356306851851852,0,0.00011906860416666667,0.000853007537037037,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
not-fall,0.0002671546875,0.00030595423148148144,0,0.000276344984375,0.00026917648148148146,0,0.00025597386979166664,0.0002640661574074074,0,0.0,0.0,0,0.00022729635416666666,0.0002598213611111111,0,0.00029544020833333334,0.00035037301851851855,0,0.0001899123645833333,0.00042974333333333333,0,0.00036045098958333336,0.00039363625000000003,0,0.00019387245833333333,0.000670999787037037,0,0.00031112628125,0.0002652847962962963,0,0.0002633872916666667,0.0006058382407407407,0,0.0003216786614583333,0.0007309258333333333,0,0.00025463586979166666,0.0007940900925925926,0,0.00039683755208333335,0.0004831330092592593,0,0.0003448221875,0.0005199046296296296,0,0.0004344473958333333,0.0007711261111111111,0,0.0004295763541666667,0.0007350562314814815,0
not-fall,0.00026169888020833334,0.00018097412037037036,0,0.00026669756770833334,0.00016977147222222222,0,0.00025759055208333335,0.00016962203703703704,0,0.0002757709375,0.0001790205925925926,0,0.0002536500520833333,0.00017837748148148146,0,0.0002857559375,0.0002492086759259259,0,0.00024518697916666663,0.00025014870370370366,0,0.0002872678125,0.0003289565462962963,0,0.00023976460416666668,0.000336540962962963,0,0.0002701716145833333,0.00030622962962962967,0,0.0002586851354166667,0.0003138947222222222,0,0.00027797072916666666,0.00043181050925925925,0,0.00024914510416666665,0.00043197833333333334,0,0.00028299875,0.0005715798425925926,0,0.00024468925,0.0005711426296296296,0,0.0002861671875,0.0007091252314814815,0,0.000243304703125,0.0007073495648148148,0
not-fall,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0003470056770833333,0.00021529739814814814,0,0.00036406278125,0.00021631677777777776,0,0.000340008921875,0.00025334358333333336,0,0.00036984979166666663,0.0002578077777777778,0,0.0003307712239583333,0.0002977423611111111,0,0.00037692453125000004,0.00031341850000000005,0,0.00033359434375000003,0.0003174835925925926,0,0.00037833765625,0.0003379985185185185,0,0.00034463026041666665,0.00036036250000000004,0,0.00036375984375,0.0003626856481481482,0,0.0003479344479166667,0.00044549005555555554,0,0.00035843218749999996,0.000448604787037037,0,0.00035174892708333337,0.0005308626388888888,0,0.00035506369791666665,0.0005340338333333333,0
not-fall,0.00043453421875000003,0.00022900772222222222,0,0.0004363473958333333,0.000223507,0,0.000432605546875,0.0002243848888888889,0,0.0004401215989583333,0.00022503031481481482,0,0.00043019343750000003,0.0002275487962962963,0,0.00044576062499999996,0.0002514358333333333,0,0.000427941328125,0.0002565681666666667,0,0.0004525137760416667,0.00028169911111111114,0,0.0004235054166666667,0.00029493046296296294,0,0.0004528811197916667,0.00030770530555555554,0,0.00042428369791666664,0.0003267651666666667,0,0.00044344411458333336,0.00032449229629629626,0,0.0004323728385416667,0.0003264567962962963,0,0.000442079390625,0.00037894756481481485,0,0.00043436942708333337,0.00038084550925925926,0,0.0004405732291666667,0.0004280535462962963,0,0.00043635776041666666,0.0004307181203703704,0
not-fall,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.00018995225520833335,0.00024075475,0,0.0001796980989583333,0.0002607775185185185,0,0.0001934229375,0.00026020953703703703,0,0.00017635151041666666,0.00028780646296296293,0,0.00019996636458333335,0.00028670016666666666,0,0.0001764000729166667,0.0003088765925925926,0,0.00020069611979166668,0.0003076016388888889,0,0.0001822852395833333,0.0003113913888888889,0,0.00019168777604166665,0.00031123616666666663,0,0.00018191265624999998,0.00035146058333333335,0,0.0001924229479166667,0.0003511656481481482,0,0.00018135021875,0.0003921072222222222,0,0.0001927822916666667,0.00039136514814814817,0
not-fall,0.0004121682291666667,0.0002465852129629629,0,0.00041343625,0.0002422449722222222,0,0.00041069255208333336,0.00024195829629629627,0,0.0,0.0,0,0.0,0.0,0,0.00041772328125,0.00027114648148148147,0,0.000400761015625,0.00026875875,0,0.00042073380208333336,0.00030271976851851853,0,0.00039219632812500003,0.00029748712962962966,0,0.00041957125,0.00032502148148148147,0,0.00039077989583333336,0.00031952543518518517,0,0.00041282049479166667,0.0003343754907407407,0,0.00040242927083333335,0.00033349405555555553,0,0.00041147178645833336,0.0003870337037037037,0,0.0004039765104166667,0.0003863438703703704,0,0.0004105247552083333,0.0004372669907407407,0,0.00040456671875,0.0004361459537037037,0
not-fall,0.00027681421875,0.0003001744444444444,0,0.00028061205729166665,0.0002919822962962963,0,0.00027345471875,0.00028806866666666663,0,0.00028474253125,0.0003015939259259259,0,0.00026489229166666665,0.0002925967222222222,0,0.00028973328125,0.0003569393796296296,0,0.00025182383333333336,0.0003508496851851852,0,0.0002974727083333333,0.00042536780555555554,0,0.00024284635416666666,0.0004227995833333333,0,0.00030535028125,0.0004735441666666667,0,0.00024837323958333334,0.0004600140740740741,0,0.00028318390624999996,0.000494644074074074,0,0.00025519177083333335,0.0004919961111111112,0,0.00028864908854166665,0.0005830599999999999,0,0.00023844776041666668,0.0005811303333333333,0,0.000290992578125,0.0007060286111111111,0,0.0002301326197916667,0.000698279787037037,0
not-fall,0.0003208646354166667,0.00019674955555555555,0,0.0003332125520833333,0.00016514113888888888,0,0.00032280789062499995,0.00017034263888888887,0,0.0003699833854166666,0.00018716996296296297,0,0.0,0.0,0,0.0003833540416666667,0.0003821104444444444,0,0.00036225322916666664,0.0003497417314814815,0,0.00034453940104166666,0.0006652442592592593,0,0.00031995165104166666,0.0005823200462962963,0,0.00024033482291666667,0.0006957912037037037,0,0.0002567584375,0.0006295181018518518,0,0.0003308626822916667,0.0007913597777777778,0,0.0003174121875,0.000731994537037037,0,0.00015562228125,0.0007819308333333333,0,0.0001627684375,0.0007177437962962963,0,0.000161853046875,0.000908161388888889,0,0.0,0.0,0
not-fall,0.00021349229166666667,0.00012591259259259261,0,0.0,0.0,0,0.00020219461458333333,0.00011405282407407407,0,0.0,0.0,0,0.00016871563541666666,0.00012207414814814814,0,0.00018883299479166666,0.00017323712037037035,0,0.00017653670833333335,0.00019320541666666667,0,0.000246307890625,0.00019414092592592592,0,0.0002568019270833333,0.00022236046296296297,0,0.000323886421875,0.00017449261111111112,0,0.0003415730729166667,0.00013670977777777778,0,0.000201856796875,0.0004169230925925926,0,0.00018099901041666665,0.00042773827777777777,0,0.00020403913020833334,0.0006233719722222222,0,0.00014786836458333333,0.0006423609722222222,0,0.000187270328125,0.000812835,0,7.848264583333333e-05,0.0008205160185185185,0
not-fall,0.00028005419270833335,0.00043062418518518517,0,0.00027950002604166667,0.00040730058333333333,0,0.0,0.0,0,0.00029676807291666667,0.00037956955555555556,0,0.0,0.0,0,0.0003414354166666667,0.00042064924074074075,0,0.0003247941822916667,0.0004348868055555556,0,0.0003180191875,0.0005722112037037037,0,0.00029488145833333335,0.0005882492592592592,0,0.00027739638541666664,0.0005817026481481481,0,0.00025007190625,0.0006304236481481482,0,0.00038157953125,0.0006520940740740741,0,0.0003708614583333333,0.0006429637037037038,0,0.00029579075,0.0006325895,0,0.00028534658854166664,0.000622216388888889,0,0.0002794414583333333,0.0008904782407407407,0,0.00027975822916666667,0.0008892577777777778,0
