image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
tatami_2.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43760416,0.70651734,0.45611525,0.7141858,0.5428237,0.7226603,0.4967256,0.7692944,0.0,0.0,0.0,0.0,0.37656832,0.7341003,0.39695862,0.73361427,0.31909856,0.7298239,0.3731469,0.73147297,0.2944614,0.8484548,0.37621254,0.85565126
IMG_3135 - Copy.JPG,needhelp,0.14725904,0.1857741,0.15238692,0.14944644,0.11067376,0.18061325,0.17299336,0.1435674,0.06827605,0.2227237,0.2773872,0.1784201,0.08756836,0.3327508,0.5009721,0.14340337,0.083691865,0.4537842,0.63608116,0.14442621,0.12908982,0.40822774,0.5046703,0.3788844,0.3890774,0.46537918,0.5881749,0.44498652,0.51494724,0.55364966,0.86010045,0.7488045,0.8104079,0.8541159
people-7657-_jpg.rf.0269d9575e973beec0c9a3f0b883d0de.jpg,needhelp,0.362084,0.403199,0.3437525,0.34200686,0.30198675,0.4056028,0.39931786,0.23693502,0.0,0.0,0.6057602,0.16889529,0.38491502,0.37952784,0.7985,0.26374167,0.35839558,0.5703812,0.8173056,0.46207976,0.35044298,0.6765034,0.7535714,0.29837325,0.6196582,0.38271773,0.61352164,0.39722392,0.44670752,0.5301891,0.0,0.0,0.0,0.0
people-7179-_jpg.rf.d9b1a4b6c655055003b5e87b340a01b5.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.42686775,0.33820435,0.0,0.0,0.4517541,0.33223096,0.5976604,0.37744877,0.33874118,0.38468724,0.72232497,0.5210378,0.18934311,0.47762838,0.72196954,0.67612547,0.52986324,0.4061237,0.6417468,0.41523376,0.3757181,0.57121897,0.69481844,0.58100873,0.30646294,0.72307175,0.7795604,0.72688776
people-7179-_jpg.rf.d9b1a4b6c655055003b5e87b340a01b5.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.42680088,0.3452047,0.0,0.0,0.44990477,0.33788,0.5657937,0.39365953,0.33020088,0.4064733,0.6538543,0.545773,0.23436573,0.5071531,0.6436925,0.6859827,0.56563455,0.42548627,0.662534,0.44791237,0.4184445,0.55586165,0.7246631,0.58909607,0.34532562,0.6886093,0.81254035,0.72868127
IMG_3123.JPG,needhelp,0.11653879,0.5211332,0.114084296,0.5261297,0.0,0.0,0.11645675,0.5585362,0.16244616,0.5740445,0.13156375,0.52937967,0.21699968,0.6077313,0.18854299,0.40275076,0.2903782,0.60699195,0.29251012,0.3333932,0.39079356,0.5978983,0.398526,0.48416322,0.44583708,0.5342546,0.5154246,0.43042442,0.5614754,0.466909,0.7278563,0.5499671,0.73606324,0.5454871
IMG_3123.JPG,needhelp,0.11866985,0.5310439,0.11625993,0.5170558,0.0,0.0,0.12106466,0.51784194,0.11108799,0.5586039,0.14799245,0.5094713,0.20124264,0.59030575,0.2351224,0.41228572,0.28788713,0.61761236,0.30918604,0.3428068,0.34229463,0.6726507,0.3524425,0.5298092,0.38147643,0.5724487,0.39266047,0.6262975,0.41498825,0.66391796,0.6460433,0.7173548,0.61153567,0.76811075
IMG_3123.JPG,needhelp,0.3588075,0.42464516,0.0,0.0,0.0,0.0,0.0,0.0,0.35831147,0.43552405,0.2672289,0.44937462,0.38599756,0.4191959,0.27883294,0.3621313,0.39498964,0.30839685,0.24473149,0.34753498,0.28248748,0.34668925,0.47182146,0.43298486,0.53673375,0.43857265,0.6593204,0.2478492,0.69643605,0.22341539,0.8338918,0.38768235,0.8469643,0.34426
ClassicPlank.jpg,needhelp,0.14342438,0.5583136,0.14653549,0.54922533,0.0,0.0,0.15878654,0.52644974,0.0,0.0,0.15605272,0.47155014,0.20395176,0.5348753,0.22309728,0.48810774,0.30228618,0.56891507,0.43479586,0.53768754,0.4700633,0.543235,0.39537427,0.40223575,0.4162484,0.45198262,0.49962613,0.41476893,0.5455759,0.4699016,0.68220156,0.40736386,0.69731927,0.44113243
people-1673-_jpg.rf.b3e6e9fe0065e432ce41770d3c3c97c0.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589792,0.0034613402,0.8121171,0.0050822496,0.96076363,0.21219686,0.82350975,0.21962224
people-1673-_jpg.rf.b3e6e9fe0065e432ce41770d3c3c97c0.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5517521,0.0987407,0.4274365,0.10556606
people-1673-_jpg.rf.b3e6e9fe0065e432ce41770d3c3c97c0.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212572,0.06356483,0.0,0.0,0.2715895,0.2261212,0.0,0.0,0.35607654,0.35290074,0.0,0.0,0.089507565,0.24566865,0.07521177,0.4046269,0.25975534,0.37942764,0.054612257,0.5876052,0.27723026,0.5227707
people-7023-_jpg.rf.283d7fe26b600ff123fb3e6b28c26db1.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65726763,0.19652697,0.70651317,0.15544176,0.41611874,0.40677318,0.73715055,0.2951903,0.25533533,0.5130422,0.86999744,0.39555418,0.5585508,0.4586935,0.59084857,0.43196806,0.34337,0.5490703,0.522376,0.52036256,0.22753417,0.60033613,0.5596933,0.5832211
IMG_3136.JPG,needhelp,0.1614969,0.15462951,0.17641962,0.12381076,0.13365194,0.13753991,0.20466383,0.12241053,0.10151057,0.15175964,0.2589232,0.1806812,0.15590459,0.25463554,0.20717146,0.3280035,0.10317016,0.44243568,0.119088456,0.55031073,0.036915064,0.5964551,0.5590894,0.34707108,0.49353474,0.4037445,0.6677791,0.47718167,0.63918006,0.5389696,0.7978844,0.732755,0.79713106,0.77683073
IMG_3122.JPG,needhelp,0.49895296,0.100765325,0.51111656,0.07035737,0.0,0.0,0.0,0.0,0.0,0.0,0.6272273,0.09724712,0.43921944,0.13447672,0.7434074,0.19872326,0.37741908,0.28042844,0.79427683,0.31718647,0.33214363,0.39189664,0.6012509,0.33943805,0.48795158,0.35154447,0.56325,0.4515678,0.4469392,0.4756041,0.5445158,0.7887829,0.4488136,0.81908
people-6815-_jpg.rf.2477e6c4a77b687cef7b22d190bd4592.jpg,needhelp,0.21022998,0.28527617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3722482,0.3232345,0.19855972,0.35229358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5563565,0.54829216,0.43928355,0.5890938,0.8039518,0.6571799,0.74231243,0.6987346,0.0,0.0,0.0,0.0
people-6815-_jpg.rf.2477e6c4a77b687cef7b22d190bd4592.jpg,needhelp,0.2386507,0.29211184,0.0,0.0,0.19707301,0.26205894,0.0,0.0,0.08553316,0.2805675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The-Different-Types-of-Injuries-That-Take-Place-during-Accidents.jpg,needhelp,0.7061571,0.45334724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6248007,0.29337716,0.6526208,0.238051,0.5760793,0.5787507,0.7029933,0.5123062,0.70806956,0.7738453,0.7876781,0.7510411,0.32511893,0.23004013,0.32690457,0.19312163,0.3048473,0.42316738,0.28492358,0.39834744,0.0,0.0,0.14991853,0.5484958
people-3364-_jpg.rf.c5594efd06d0b0c621ef4b00e11b99af.jpg,needhelp,0.6901117,0.25927892,0.7009818,0.24949598,0.0,0.0,0.0,0.0,0.0,0.0,0.64261764,0.26186988,0.71032506,0.25617933,0.4372542,0.24277425,0.59754,0.29360455,0.23054051,0.23886643,0.48151988,0.31181842,0.5629796,0.36347836,0.561869,0.34325895,0.5271557,0.5749506,0.34565577,0.546912,0.44752887,0.82550395,0.045016337,0.76664585
people-3364-_jpg.rf.c5594efd06d0b0c621ef4b00e11b99af.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84527737,0.032130506,0.7910363,0.031660393,0.9123571,0.117451645,0.81901735,0.117329486
people-1276-_jpg.rf.f5f4611de45771bb7556e910ba52e54e.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800719,0.045684014,0.0,0.0,0.79935867,0.1409115,0.90075284,0.17753817,0.89785403,0.18101215,0.9221242,0.33566588,0.91825944,0.3363338,0.9410479,0.4965118,0.9240993,0.50105923
people-1276-_jpg.rf.f5f4611de45771bb7556e910ba52e54e.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582427,0.7069679,0.0,0.0,0.5729729,0.7829751,0.0,0.0,0.0,0.0,0.0,0.0,0.6913721,0.7338267,0.667604,0.6970855,0.51937467,0.77505946,0.4911015,0.7328563,0.23305278,0.8692994,0.21647997,0.8278788
people-1276-_jpg.rf.f5f4611de45771bb7556e910ba52e54e.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06602731,0.18133952,0.0,0.0,0.12066763,0.254432,0.0,0.0,0.109810136,0.27315623,0.0,0.0,0.059391942,0.32423785,0.028927213,0.32221812,0.06671151,0.3693644,0.046100587,0.3668863,0.056773465,0.49554434,0.0,0.0
people-1276-_jpg.rf.f5f4611de45771bb7556e910ba52e54e.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968241,0.7641735,0.6975267,0.7302956,0.50217247,0.75346833,0.49859095,0.71347356,0.19551423,0.8598096,0.20724331,0.8180774
istockphoto-91824910-612x612 - Copy.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4039449,0.22790483,0.5493414,0.23196146,0.2701162,0.31526476,0.41878447,0.29106396,0.16464469,0.41332874,0.061990976,0.3591411,0.47307295,0.33850476,0.58865243,0.3350105,0.42588803,0.36788473,0.62654954,0.35561532,0.37376794,0.55953705,0.6125466,0.52817607
people-743-_jpg.rf.1c2d8a51a27f61209a1fb20a3af28d0b.jpg,needhelp,0.4692888,0.11369663,0.4872453,0.09776173,0.0,0.0,0.0,0.0,0.0,0.0,0.60442555,0.15080523,0.4964678,0.10289397,0.6901115,0.3150213,0.42863414,0.21877824,0.6895472,0.4933167,0.2670193,0.34317115,0.54533356,0.39889959,0.46975473,0.3624856,0.42751798,0.6010028,0.30061665,0.5567275,0.35165307,0.8738842,0.17130671,0.8004257
people-743-_jpg.rf.1c2d8a51a27f61209a1fb20a3af28d0b.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79528356,0.06794344,0.7671108,0.06421446
people-743-_jpg.rf.1c2d8a51a27f61209a1fb20a3af28d0b.jpg,needhelp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32218874,0.07610517,0.0,0.0,0.4365986,0.18892625,0.43525118,0.087366275,0.30543026,0.09072309,0.529423,0.06298157,0.32187226,0.076122746,0.56859535,0.18172513,0.34592026,0.23273821
